QUALIFICAÇÃO;NOME;PORTARIA;DATA
Cabo QCB SAD;José Lacerda Filho;1194/SCC;31761
Suboficial QSS BMA;José Laurito do Nascimento;202/SC;38035
Primeiro-Sargento QSS SAD;José Lázaro Lima de Melo;931/SCC;32854
Suboficial QSS BMA;José Leandro Bonneau;1194/SCC;31761
Senhor;José Leandro da Silva;086/SCC;30336
Suboficial QSS BET;José Leite Cavalcante;141/SC;37306
Suboficial QSS BFT;José Leonardo Strehle Netto;58/SC;40953
Suboficial QSS SAD;José Leonel Ribeiro;204/SC;38405
Suboficial ;José Libainio Sucasas;81/SC;40581
Suboficial QSS SDE;José Libério Coelho;193/SCC;34750
Suboficial QSS SAD;José Lima Cícero de Sousa;968-A/SCC;33221
Senhor;José Lima da Silva;048/SCC;35082
Suboficial QSS BCO;José Lima Neto;047/SCC;29606
Suboficial QSS BMA;José Lincoln de Oliveira Damasceno;193/SCC;34750
Suboficial QSS BMA;José Lindemberg Gervásio de Oliveira;58/SC;40953
Cabo QCB SEM;José Linhares de Medeiros;116/SCC;30701
Senhor;José Lino Alves;1813/SCC;31036
Cabo QCB SEM;José Lino da Silva Filho;204/SC;38405
Primeiro-Sargento QSS SEF;José Lino De Queiroz;1.659/SCGC;42725
Taifeiro-Mor QTA TAR;José Lins de Albuquerque;086/SCC;30336
Senhor;José Lourenço;051/SCC;34026
Terceiro-Sargento;José Lourenço Rodrigues;98/SCC;35844
Senhor;José Luciano Damas;870/SCC;33592
Primeiro-Sargento QSS SEL;José Luciano Lopes Batalha;189/SC;41312
Suboficial QSS BMA;José Luciano Neto;193/SCC;34750
Suboficial QSS BEI;José Lúcio de Oliveira Pitanga;091/SCC;29240
Primeiro-Sargento QSS BMA;José Luis Almeida de Lima;6/SCGC;43108
Suboficial QSS BSP;José Luís Batista Silva;161/SC;37673
Suboficial QSS SGS;José Luis Bender;202/SC;38035
Técnico 1ª;José Luis Condor Güre;182/SCGC;42053
Suboficial QSS SMU;José Luís de Lima Alves;6/SCGC;43108
Senhor;Jose Luis de Oliveira;29/SCGC;29/01/2016
Suboficial BMA;José Luis de Queiroz Cauper;19/SCGC;44207
Terceiro-Sargento QESA SAD;José Luis Jacobus;247/SC;38782
Suboficial QSS BCO;José Luís Kul;051/SCC;34026
Capitão;José Luiz Affonso da Costa;1194/SCC;31761
Primeiro-Sargento QSS SDE;José Luiz Almeida da Silva;048/SCC;35082
Primeiro-Sargento QSS BET;José Luiz Ancette;047/SCC;29606
Suboficial QSS BSP;José Luiz Barboza Ferreira Sanz;160/SCC;34409
Primeiro-Sargento BFT;José Luiz Boaventura Pires;80/SC;39504
Suboficial QSS BMA;José Luiz Bruni Chiessi;106/SC;39134
Primeiro-Sargento QSS BMB;José Luiz Cordeiro da Silva;092/SCC;29971
Primeiro-Sargento QSS BET;José Luiz da Silva;141/SC;37306
Primeiro-Sargento QSS SOB;José Luiz Da Silva;1.659/SCGC;42725
Suboficial QSS BCT;José Luiz de Araujo Costa;189/SC;41312
Taifeiro-Mor QTA TAR;José Luiz de Araújo e Silva;100/SCC;35481
Suboficial (AV-RV);José Luiz de Campos ;29/SCGC;29/01/2016
Suboficial QSS SAD;José Luiz de Carvalho;051/SCC;34026
Suboficial QSS BCO;José Luiz de Carvalho Domingues;106/SC;39134
Suboficial QSS SAD;José Luiz de Oliveira Pereira;870/SCC;33592
Suboficial QSS BEP;José Luiz de Souza;160/SCC;34409
Primeiro-Sargento QSS SAD;José Luiz de Souza Junior;10/SCGC;43475
Suboficial QSS BCO;José Luiz Dias dos Santos;204/SC;38405
Suboficial QSS BEP;José Luiz do Nascimento;90/SCC;36213
Terceiro-Sargento;José Luiz do Nascimento;80/SC;39504
Senhor;José Luiz do Nascimento Alves;107/SC;40234
Cabo QCB SEM;José Luiz do Nascimento dos Santos;113/SCC;36584
Suboficial QSS BCO;José Luiz dos Anjos;100/SCC;35481
Senhor;José Luiz dos Santos;870/SCC;33592
Suboficial QSS BMA;José Luiz dos Santos Guimarães;113/SCC;36584
Suboficial QSS SAD;José Luiz Fernandes da Costa;931/SCC;32854
Primeiro-Tenente QOEA SVA;Jose Luiz Ferreira da Silva;870/SCC;33592
Suboficial QSS SEF;José Luiz Ferreira França;98/SCC;35844
Primeiro-Sargento QSS SAD;José Luiz Fragoso Farias;247/SC;38782
Suboficial QSS BMA;José Luiz Grande;202/SC;38035
Senhor;José Luiz Graziano;931/SCC;32854
Suboficial QSS BMA;José Luiz Henriques Guerra de Vasconcelos;161/SC;37673
Senhor;José Luiz Leonardo;870/SCC;33592
Primeiro-Sargento QSS SAD;José Luiz Macedo do Vale;29/SCGC;29/01/2016
Suboficial QSS SMU;José Luiz Martins da Silva;048/SCC;35082
Suboficial QSS BMA;José Luiz Melo dos Santos;113/SC;36944
Segundo-Sargento QTA TAR;José Luiz Mendes;107/SC;39869
Cabo QCB SGS;José Luiz Mendes de Souza;113/SC;36944
Terceiro-Sargento QESA SEM;José Luiz Mônica;113/SC;36944
Suboficial QSS BMT;José Luiz Moreira de Oliveira;100/SCC;35481
Primeiro-Sargento SAD;José Luiz Pazutti Júnior;80/SC;39504
Primeiro-Sargento QSS SAD;José Luiz Pereira;931/SCC;32854
Suboficial QSS BET;José Luiz Pereira Dutra;113/SC;36944
Suboficial (ES);José Luiz Puppim;107/SC;40234
Suboficial QSS BEV;José Luiz Queiroz Barbosa;106/SC;39134
Terceiro-Sargento QESA SAD;José Luiz Ribeiro Antunes Júnior;100/SCC;35481
Senhor;Jose Luiz Santos;247/SC;38782
Suboficial BEV;José Luiz Santos Lima;80/SC;39504
Capitão QOEA;José Luiz Tavares Figueira;870/SCC;33592
Suboficial QSS BSP;José Luiz Teixeira;189/SC;41312
Suboficial QSS BCO;José Luiz Valinho Glória;193/SCC;34750
Senhor;José Luiz Valle Fróes;1172/SCC;32126
Suboficial QSS BEP;José Luiz Viana da Rocha;100/SCC;35481
Primeiro-Tenente QOEA;José Luiz Vianna;091/SCC;29240
Suboficial QSS SEL;José Luiz Viol;161/SC;37673
Primeiro-Tenente QOEA;José Luiz Zanela;1194/SCC;31761
Terceiro-Sargento QSS SAD;José Maciel de Oliveira Filho;113/SC;36944
Suboficial QSS SEF;José Mamede;086/SCC;30336
Senhor ;José Mandlaze;29/SCGC;29/01/2016
Taifeiro-Mor QTA TAR;José Manoel;047/SCC;29606
Suboficial QSS BSP;José Manoel Correia;193/SCC;34750
Primeiro-Sargento QSS BMT;José Manoel Figueiredo de Almeida;048/SCC;35082
Suboficial QSS SGS;José Manoel Monteiro;047/SCC;29606
Segundo-Sargento QSS BCT;José Manoel Pereira;1172/SCC;32126
Suboficial QSS BET;José Manoel Pereira de Farias;048/SCC;35082
Segundo-Sargento QSS BCO;José Manoel Vieira;091/SCC;29240
Primeiro-Sargento QSS SAD;José Manrico Zamorano;116/SCC;30701
Terceiro-Sargento;José Manuel Pinto Tacanho;90/SCC;36213
Sargento;Jose Manuel Pires Dias Nunes Jorge;130/SCGC;41673
Suboficial QSS BMA;José Marcelo Alves de Souza;202/SC;38035
Primeiro-Sargento QSS BMA;José Marcelo Castro Milanesi;10/SCGC;43475
Suboficial SEM;José Marcelo Moreira Ferro;19/SCGC;44207
Segundo-Sargento QSS SAD;José Marcelo Silva;202/SC;38035
Primeiro-Sargento QSS BET;José Marcelo Tófoli;202/SC;38035
Segundo-Sargento QTA TAR;José Marcílio de Carvalho Santos;107/SC;39869
Suboficial ;José Márcio Piccoli;870/SCC;33592
Primeiro-Sargento SDE;José Marcio Saraiva Amorim;19/SCGC;44207
Suboficial QSS BMA;José Marcolino Poveda;047/SCC;29606
Segundo-Sargento QSS BMT;José Marcos Barbosa da Silveira;968-A/SCC;33221
Senhor;José Marcos Barros de Miranda;130/SCGC;41673
Suboficial QSS BCT;José Marcos da Rosa;141/SC;37306
Primeiro-Sargento QSS BSP;José Marcos Da Silva;1.659/SCGC;42725
Subtenente de Engenharia;José Marcos de Andrade;202/SC;38035
Suboficial QSS BSP;José Marcos Leal Barbosa;90/SCC;36213
Taifeiro-Mor QTA TVA;José Marcos Lessa;1813/SCC;31036
Suboficial QSS BCO;José Marcos Martins Cardoso;1.659/SCGC;42725
Jornalista;José Marcos Montebello;98/SCC;35844
Primeiro-Sargento QSS SEF;José Maria Abreu;160/SCC;34409
Suboficial QSS SEM;José Maria Alves;1057/SCC;31401
Suboficial QSS BET;José Maria Alves de Oliveira;113/SCC;36584
Suboficial QSS BCT;José Maria Alves Silva;116/SCC;30701
Segundo-Sargento QSS BMA;José Maria Andrade Neto;107/SC;39869
Senhor;Jose Maria Batista de Andrade;2/SCGC;43836
Primeiro-Tenente QOEA;José Maria Bizigatto;1194/SCC;31761
Suboficial QSS SGS;José Maria Calixto;100/SCC;35481
Suboficial QSS SAD;José Maria Cavalcanti;141/SC;37306
Primeiro-Sargento QSS BMA;José Maria Celestino de Lima;870/SCC;33592
Primeiro-Sargento QSS SPV;José Maria Christo;204/SC;38405
Taifeiro-Mor QTA TCO;José Maria Corrêa;193/SCC;34750
Primeiro-Sargento RM1;José Maria da Anunciação Oliveira Serja;58/SC;40953
Suboficial QSS SAD;José Maria da Cova;1194/SCC;31761
Suboficial QSS SML;José Maria da Silva;160/SCC;34409
Cabo QCB SEF;José Maria da Silva;968-A/SCC;33221
Segundo-Sargento QSS SOB;José Maria da Silva;870/SCC;33592
Suboficial QSS BEP;José Maria da Silva Pessoa;193/SCC;34750
Capitão QOEA COM;José Maria de Araujo Silva Filho;048/SCC;35082
Taifeiro-Mor QTA SST;José Maria de Barros;100/SCC;35481
Senhor;José Maria de Carvalho;841/SCC;32478
Suboficial QSS BET;José Maria de Oliveira;116/SCC;30701
Suboficial QSS BMT;José Maria de Queiroz;90/SCC;36213
Suboficial QSS SMU;José Maria de Resende;1813/SCC;31036
Senhor;José Maria de Souza;1172/SCC;32126
Taifeiro-Mor QTA TAR;José Maria de Souza;968-A/SCC;33221
Primeiro-Sargento QSS BET;José Maria dos Santos;1813/SCC;31036
Subtenente de Comunicações;José Maria Ferreira Filho;113/SC;36944
Primeiro-Sargento QSS BMT;José Maria Ferreira Filho;160/SCC;34409
Cabo QCB SAD;José Maria Galvão;841/SCC;32478
Suboficial QSS BEI;José Maria Gonçalves;98/SCC;35844
Segundo-Sargento QSS SEF;José Maria Lima Pessoa;047/SCC;29606
Suboficial QSS BMB;José Maria Lopes Júnior;90/SCC;36213
Primeiro-Tenente QOEA SVH ;José Maria Maciel dos Santos;051/SCC;34026
Suboficial QSS BET;José Maria Maia Lima;116/SCC;30701
Suboficial QSS BMA;José Maria Matos Cordeiro;113/SC;36944
Primeiro-Sargento QSS SOB;José Maria Nogueira Junior;130/SCGC;41673
Segundo-Sargento QSS SAD;José Maria Noronha Rosa Junior;189/SC;41312
Suboficial QSS BMA;José Maria Padilha Matos;047/SCC;29606
Terceiro-Sargento BCO;José Maria Passos Alves;80/SC;39504
Segundo-Sargento QSS BSP;José Maria Pereira;160/SCC;34409
Suboficial QSS SEF;José Maria Rodrigues da Silva;931/SCC;32854
Suboficial QSS BCO;José Maria Rodrigues Lima Neto;113/SCC;36584
Senhor;José Maria Spindola;58/SC;40953
Suboficial QSS SMU;José Mariano Pesamosca;204/SC;38405
Primeiro-Tenente QOEA;José Mariano Vasconcelos de Araújo;1057/SCC;31401
Primeiro-Sargento QSS BCT;José Marinho de Farias;047/SCC;29606
Suboficial QSS ;José Mário Claudino da Silva;247/SC;38782
Suboficial QSS BCT;José Mário Dourado;193/SCC;34750
Cabo QCB SAD;José Mário Moreira;1172/SCC;32126
Suboficial QSS BCO;José Mário Polato;968-A/SCC;33221
Primeiro-Sargento QSS SGS;José Mário Santos Banhara;161/SC;37673
Suboficial QSS BCT;José Marlone Pereira Magalhães;107/SC;39869
Primeiro-Sargento QSS SAD;José Marques de Morais;092/SCC;29971
Senhor;José Martins de Oliveira;968-A/SCC;33221
Segundo-Sargento QSS BEV;José Martins Ferreira;047/SCC;29606
Senhor;José Mathias de Oliveira;870/SCC;33592
Suboficial QSS SAD;José Matias Pereira Borba;90/SCC;36213
Segundo-Sargento QSS SAD;José Matias Santana Dias;870/SCC;33592
Suboficial QSS BET;José Maurício Balduino;90/SCC;36213
Suboficial QSS BMA;José Maurício Barbosa;202/SC;38035
Terceiro-Sargento QSS BSP;José Maurício Barbosa Lucas da Silva;161/SC;37673
Suboficial QSS BFT;José Maurício Brum de Mello;141/SC;37306
Suboficial QSS BEI;José Mauricio da Costa Bernardo;048/SCC;35082
Senhor;José Maurício da Silva;086/SCC;30336
Senhor;José Maurício de Brito;1172/SCC;32126
Suboficial QSS BMA;José Mauricio de Oliveira Pinto;247/SC;38782
Senhor;José Mauricio Mendes de Paula;130/SCGC;41673
Suboficial QSS BET;José Maurilio Henriques dos Santos;29/SCGC;29/01/2016
Primeiro-Sargento QSS BCT;José Maurílio Lentz;1813/SCC;31036
Suboficial QSS BEI;José Mauro Angelotti Ferreira;58/SC;40953
Cabo QCB SAD;José Mauro de Almeida Vianna;113/SC;36944
Suboficial QSS BSP;José Mauro Estevão dos Santos;204/SC;38405
Capitão;José Mauro Maciel;116/SCC;30701
Suboficial QSS BMA;José Mauro Pereira da Silva;161/SC;37673
Suboficial QSS BMB;José Mauro Toledo Pinto;870/SCC;33592
Senhor;José Mauro Vieira dos Santos;1172/SCC;32126
Primeiro-Sargento QSS SGS;José Medeiros de Oliveira;29/SCGC;29/01/2016
Senhor;José Melquiades Campos;870/SCC;33592
Suboficial QSS BEI;José Mendes da Fonseca;160/SCC;34409
Suboficial QSS BET;José Mendes Lobo;160/SCC;34409
Primeiro-Sargento QSS SDE;José Messias Gouveia Pereira Paixão;182/SCGC;42053
Segundo-Sargento QTA TAR;José Miguel Dias;161/SC;37673
Suboficial QSS SAD;José Monteiro Barroso;247/SC;38782
Suboficial QSS SEL;José Monteiro de Lima Filho;091/SCC;29240
Primeiro-Sargento QSS BET;José Monteiro Diogo;091/SCC;29240
Suboficial QSS BMT;José Moreira Cruz;98/SCC;35844
Senhor;José Moreira da Costa;193/SCC;34750
Cabo QCB SAD;José Moura Chaves;193/SCC;34750
Primeiro-Tenente QOEA;José Moura de Queiróz;116/SCC;30701
Primeiro-Sargento QSS SAD;José Moura de Sousa;051/SCC;34026
Terceiro-Sargento;José Nairton de Carvalho;107/SC;40234
Cabo QCB SGS;Jose Natal Coldibeli;051/SCC;34026
Segundo-Sargento QSS SGS;José Nazaré Aguiar de Miranda;047/SCC;29606
Terceiro-Sargento SEM;José Nazario da Silva Filho;107/SC;40234
Senhor;José Nelson Barreto;202/SC;38035
Suboficial QSS BMA;José Nelson Marcomini;160/SCC;34409
Senhor;José Nelson Massochim;1813/SCC;31036
Suboficial QSS BEP;José Nery Medeiros;107/SC;39869
Suboficial QSS BMT;José Nestor de Oliveira;161/SC;37673
Suboficial QSS BMA;José Newton Rozo;90/SCC;36213
Primeiro-Sargento QSS BMA;José Nilberto Tomás Da Silva;1.659/SCGC;42725
Suboficial QSS BMA;José Nilson Gasparini;90/SCC;36213
Suboficial BMT;José Nilson Morais;81/SC;40581
Suboficial QSS SGS;José Nilton Cardoso;247/SC;38782
Suboficial QSS BMA;José Nilton de Jesus;106/SC;39134
Subtenente de Infantaria;José Nilton do Nascimento;6/SCGC;43108
Suboficial QSS SAD;José Nilton dos Santos Sobrinho;160/SCC;34409
Suboficial QSS BSP;José Nilton Peixoto;051/SCC;34026
Cabo QCB BMA;José Nivaldo da Paz Marinho;189/SC;41312
Cabo QCB SAD;José Nogueira;90/SCC;36213
Taifeiro de Primeira Classe QTA TCO;José Nogueira de Souza Filho;90/SCC;36213
Suboficial QSS BMA;José Noia de Lopez;106/SC;39134
Senhor;José Nonato da Silva;047/SCC;29606
Primeiro-Sargento SAD;José Novais de Oliveira Neto;107/SC;40234
Suboficial QSS BEI;José Nunes da Costa Filho;247/SC;38782
Primeiro-Sargento QSS SAD;José Nunes de Souza Sobrinho;141/SC;37306
Terceiro-Sargento QESA SAD;José Nunes dos Santos;160/SCC;34409
Senhor;José Nunes Machado;092/SCC;29971
Suboficial QSS BET;José Obed dos Santos Barros;193/SCC;34750
Suboficial QSS BEP;José Octávio Vieira;90/SCC;36213
Primeiro-Tenente QOEA;José Odecylio Medeiros;1057/SCC;31401
Suboficial QSS BEI;José Oderno Silveira;091/SCC;29240
Suboficial QSS BEI;José Odesto Padilha;841/SCC;32478
Capitão;José Odone de Avila Caldas;047/SCC;29606
Terceiro-Sargento QC (PI);José Olegário;092/SCC;29971
Senhor;José Oliveira Barros;1813/SCC;31036
Suboficial QSS BCO;José Onias Souza de Oliveira;29/SCGC;29/01/2016
Suboficial QSS SDE;José Onofre da Silva;1172/SCC;32126
Suboficial QSS SMU;José Orfilo Silveira Munhoz;2/SCGC;43836
Terceiro-Sargento QTA TCO;José Orlando da Silva;048/SCC;35082
Suboficial QSS BSP;José Orlando da Silva Camiza;204/SC;38405
Suboficial QSS SEF;José Orlando de Freitas Deodoro;193/SCC;34750
Terceiro-Sargento QESA SAD;José Orlando dos Santos;107/SC;39869
Suboficial QSS BCO;José Orlando dos Santos;1813/SCC;31036
Suboficial SAD;José Orlando Pereira da Silva;80/SC;39504
Suboficial QSS BCO;José Orlando Tavares de Souza;968-A/SCC;33221
Suboficial QSS SDE;José Orlando Vilela Gomes;90/SCC;36213
Segundo-Sargento QSS SAD;José Osório Silva;247/SC;38782
Suboficial QSS SEM;José Osvaldo Bettoni de Oliveira;90/SCC;36213
Primeiro-Sargento QSS SGS;José Osvaldo de Resende;113/SC;36944
Suboficial QSS SAD;José Osvaldo Rodrigues;968-A/SCC;33221
Taifeiro-Mor QTA TAR;José Otacílio Rodrigues da Costa;98/SCC;35844
Suboficial QSS BCO;José Otávio Aristimunha Bizarro;870/SCC;33592
Primeiro-Sargento QSS SAD;José Oton de Lira;931/SCC;32854
Suboficial QSS SAD;José Pacó Meireles;091/SCC;29240
Suboficial QSS BET;José Pascoal dos Santos;90/SCC;36213
Cabo QCB BMA;José Pascoal Sancho da Silva;141/SC;37306
Suboficial (CHILE);José Patrício Fuentes Castillo;106/SC;39134
Suboficial QSS SEL;José Patrocínio Costa;161/SC;37673
Senhor;José Patrocínio de Almeida;091/SCC;29240
Suboficial QSS SGS;José Paulino dos Santos Filho;10/SCGC;43475
Segundo-Sargento QSS SAD;José Paulo Bessa Cordeiro;160/SCC;34409
Segundo-Sargento QSS SAD;José Paulo da Fonseca;107/SC;39869
Suboficial QSS BCO;José Paulo Ferreira;161/SC;37673
Segundo-Sargento QTA TCO;José Paulo Furtado Torres;107/SC;39869
Suboficial QSS BMB;José Paulo Mendonça;160/SCC;34409
Suboficial QSS BEI;José Paulo Peixoto de Vasconcelos;189/SC;41312
Suboficial QSS SGS;José Paulo Pereira Filgueiras;247/SC;38782
Primeiro-Tenente QOEA;José Paulo Tannus;841/SCC;32478
Suboficial QSS BMA;José Pedro Daniel;1194/SCC;31761
Senhor;José Pedro de Oliveira;113/SCC;36584
Primeiro-Sargento QSS BMA;José Pereira;047/SCC;29606
Terceiro-Sargento QC (DT);José Pereira da Silva;086/SCC;30336
Taifeiro-Mor QTA TAR;José Pereira de Alencar;1813/SCC;31036
Primeiro-Sargento QSS BMA;José Pereira de Assis Neto;161/SC;37673
Terceiro-Sargento QTA TCO;José Pereira de Oliveira;160/SCC;34409
Primeiro-Sargento QSS BMT;José Pereira dos Santos;841/SCC;32478
Suboficial QSS SML;José Pereira Ferreira;247/SC;38782
Suboficial QSS SAD;José Pereira Filho;1813/SCC;31036
Suboficial QSS BMA;José Pereira Pinto;931/SCC;32854
Primeiro-Sargento QSS BET;José Pessoa de Albuquerque Neto;29/SCGC;29/01/2016
Senhor;José Pessoa de Souza Coutinho;047/SCC;29606
Taifeiro-Mor QTA TCO;José Petrúcio dos Santos;841/SCC;32478
Suboficial QSS SGS;José Petrúcio Soares da Silva;193/SCC;34750
Suboficial QSS SAD;José Pinheiro Nunes Filho;141/SC;37306
Primeiro-Sargento (ES);José Pinto;81/SC;40581
Segundo-Sargento SAD;José Pinto de Freitas Junior;107/SC;40234
Cabo QCB SEM;José Pinto de Lemos;870/SCC;33592
Taifeiro de Primeira Classe QTA TAR;José Pinto Rodrigues;047/SCC;29606
Senhor;José Prado Santos Filho;051/SCC;34026
Senhor;Jose Procopio;870/SCC;33592
Senhor;José Quirino dos Santos;160/SCC;34409
Terceiro-Sargento QESA BMB;José Rafael Vargas;10/SCGC;43475
Suboficial QSS BMT;José Raimundo Braga Santos;160/SCC;34409
Suboficial QSS BMB;Jose Raimundo da Silva;193/SCC;34750
Suboficial QSS BET;José Raimundo Dias Neto;086/SCC;30336
Primeiro-Sargento SAD;José Raimundo Júnior;80/SC;39504
Suboficial QSS BEP;José Raimundo Martins Moreira;90/SCC;36213
Suboficial QSS BMA;José Raimundo Soares;047/SCC;29606
Cabo QCB SEF;José Raimundo Vieira;90/SCC;36213
Segundo-Tenente QOEA GDS;José Ramalho Melo da Silva;161/SC;37673
Senhor;José Ramos;202/SC;38035
Taifeiro-Mor QTA TAR;José Ramos da Silva;113/SC;36944
Suboficial QSS BMT;Jose Ramos Marinho;870/SCC;33592
Primeiro-Sargento QSS SAD;José Ramos Martinho;193/SCC;34750
Suboficial QSS BET;José Ramos Rosa;870/SCC;33592
Terceiro-Sargento QESA SAD;José Randolfo de Araújo;931/SCC;32854
Segundo-Sargento QTA TCO;José Reginaldo Bernardo;202/SC;38035
Primeiro-Sargento QSS SEL;José Reinaldo Antunes do Espírito Santo;048/SCC;35082
Suboficial QSS BSP;José Reinaldo Colling;841/SCC;32478
Cabo QCB SEM;José Reinaldo Rodrigues;193/SCC;34750
Taifeiro de Primeira Classe QTA TAR;José Reinaldo Silva;1194/SCC;31761
Suboficial BCT;José Reinaldo Sperandeo;98/SCC;35844
Suboficial QSS BEP;José Reis Chaves;091/SCC;29240
Suboficial QSS BCT;José Renato Barcelos Fabião;98/SCC;35844
Primeiro-Sargento (ES);José Renato Cabral de Moura;202/SC;38035
Suboficial QSS BET;José Renato de Oliveira;98/SCC;35844
Suboficial QSS SAD;José Renato Lima;1057/SCC;31401
Primeiro-Sargento QSS BMA;José Renato Martins Cardoso;113/SCC;36584
Suboficial QSS BET;José Renato Moreira;113/SCC;36584
Suboficial QSS BET;José Renato Tavares de Lima;113/SC;36944
Primeiro-Sargento QSS SAD;José Resende;1057/SCC;31401
Senhor;José Ribamar Alves de Souza;160/SCC;34409
Suboficial QSS SML R/1;José Ribamar Bezerra Sousa;182/SCGC;42053
Cabo QCB BMA;José Ribamar Brito Filho;048/SCC;35082
Suboficial QSS BCO;José Ribamar Cosmo do Nascimento;160/SCC;34409
Suboficial (Mar);José Ribamar de Souza;1057/SCC;31401
Suboficial BMA;José Ribamar Filho;80/SC;39504
Taifeiro-Mor QTA TAR;José Ribamar Melo Leda;086/SCC;30336
Suboficial QSS BCT;José Ribamar Quadros de Oliveira;047/SCC;29606
